Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Attachment name,other info
Designer L–P,november-knits,Joo Sweater,https://www.ravelry.com/patterns/library/joo-sweater,Sweater/Jumper,https://files.catbox.moe/amtvh4.pdf,,
Designer L–P,november-knits,Io Mittens,https://www.ravelry.com/patterns/library/io-mittens,,https://files.catbox.moe/fz7e8r.pdf,,
Designer L–P,november-knits,Eun Sweater Light,https://www.ravelry.com/patterns/library/eun-sweater-light,Sweater/Jumper,https://files.catbox.moe/g5r6f8.pdf,,
Designer L–P,november-knits,Eun Sweater,https://www.ravelry.com/patterns/library/eun-sweater,Sweater/Jumper,https://files.catbox.moe/3dt602.pdf,,
Designer L–P,november-knits,Eira Sweater,https://www.ravelry.com/patterns/library/eira-sweater-2,Sweater/Jumper,https://files.catbox.moe/8a34ch.pdf,,
Designer L–P,odd-row,Branch Jumper,https://www.ravelry.com/patterns/library/branch-jumper,Sweater/Jumper,,,
Designer L–P,odd-row,Beats Sweater,https://www.ravelry.com/patterns/library/beats-sweater,Sweater/Jumper,,,
Designer L–P,olga-grishina,"Top ""Forest""",https://www.ravelry.com/patterns/library/top-forest,Top/Tank/Blouse,https://files.catbox.moe/n6w4ki.pdf,,
Designer L–P,olga-grishina,"Top ""Esme""",https://www.ravelry.com/patterns/library/top-esme,Top/Tank/Blouse,https://files.catbox.moe/ytzw18.pdf,,
Designer L–P,olga-grishina,"Top ""Bona""",https://www.ravelry.com/patterns/library/top-bona,Top/Tank/Blouse,https://files.catbox.moe/ter6sq.pdf,,
Designer L–P,olga-grishina,Only Yoking,https://www.ravelry.com/patterns/sources/only-yoking,,https://files.catbox.moe/50o9no.pdf,,
Designer L–P,olga-grishina,Malica Dress,https://www.ravelry.com/patterns/library/malica-dress,Other,https://files.catbox.moe/e429k9.pdf,Malica_Dress.pdf,
Designer L–P,olga-grishina,"Lace Sweater ""Villanelle""",https://www.ravelry.com/patterns/library/lace-sweater-villanelle,"Sweater/Jumper,Top/Tank/Blouse",https://files.catbox.moe/chq2po.pdf,,
Designer L–P,orlanne-sucche,Sumac,https://www.ravelry.com/patterns/library/sumac-3,Sweater/Jumper,,,
Designer L–P,orlanne-sucche,Bowness,https://www.ravelry.com/patterns/library/bowness,Sweater/Jumper,,,
Designer L–P,orlanne-sucche,Bonnie,https://www.ravelry.com/patterns/library/bonnie-27,Sweater/Jumper,,,
Designer L–P,oshen-knits,Mohair Intentions Cardigan,https://www.ravelry.com/patterns/library/mohair-intentions-cardigan,Cardigan/Jacket,https://files.catbox.moe/w8nq6e.pdf,,
Designer L–P,oshen-knits,Maid You Look Top Second,https://www.ravelry.com/patterns/library/maid-you-look-top-second,Top/Tank/Blouse,https://files.catbox.moe/ejuzyi.pdf,,
Designer L–P,oshen-knits,Maid You Look Top,https://www.ravelry.com/patterns/library/maid-you-look-top-second,Top/Tank/Blouse,https://files.catbox.moe/ejuzyi.pdf,,
Designer L–P,oshen-knits,Maid You Look Dress,https://www.ravelry.com/patterns/library/maid-you-look-dress,Dress/Skirt,,,
Designer L–P,oshen-knits,Maid You Fall Dress,https://www.ravelry.com/patterns/library/maid-you-fall-dress,Dress/Skirt,https://files.catbox.moe/9ul65x.pdf,,
Designer L–P,oshen-knits,Maid You Dream Blouse,https://www.ravelry.com/patterns/library/maid-you-dream-blouse,Top/Tank/Blouse,https://files.catbox.moe/szvilt.pdf,,
Designer L–P,oshen-knits,M4Y Knit Shorts,https://www.ravelry.com/patterns/library/m4y-knit-shorts,Dress/Skirt,https://files.catbox.moe/580jp3.pdf,,
Designer L–P,otherloops,Waffle Loop Sweater Dress,https://www.ravelry.com/patterns/library/waffle-loop-sweater-dress,Dress/Skirt,https://files.catbox.moe/mmyb2i.pdf,,
Designer L–P,otherloops,Waffle Loop Sweater,https://www.ravelry.com/patterns/library/waffle-loop-sweater,Sweater/Jumper,https://files.catbox.moe/qf95f1.pdf,,
Designer L–P,otherloops,Waffle Loop Skirt,https://www.ravelry.com/patterns/library/waffle-loop-skirt,Dress/Skirt,https://files.catbox.moe/5dw5im.pdf,,
Designer L–P,otherloops,Waffle Loop Roll Neck,https://www.ravelry.com/patterns/library/waffle-loop-roll-neck,Sweater/Jumper,https://files.catbox.moe/qf95f1.pdf,,
Designer L–P,otherloops,Waffle Loop Cardigan,https://www.ravelry.com/patterns/library/waffle-loop-cardigan,Cardigan/Jacket,https://files.catbox.moe/ejgkng.pdf,,
Designer L–P,otherloops,Twist Loop Top,https://www.ravelry.com/patterns/library/twist-loop-top,Top/Tank/Blouse,https://files.catbox.moe/t10tap.pdf,,
Designer L–P,otherloops,Twist Loop Sweater,https://www.ravelry.com/patterns/library/twist-loop-sweater,Sweater/Jumper,https://files.catbox.moe/dgo11x.pdf,,
Designer L–P,otherloops,Tulip Loop Vest,https://www.ravelry.com/patterns/library/tulip-loop-vest,Vest/Slipover,,,
Designer L–P,otherloops,Tulip Loop V Neck,https://www.ravelry.com/patterns/library/tulip-loop-v-neck,Sweater/Jumper,https://files.catbox.moe/0umt6a.pdf,,
Designer L–P,otherloops,Tulip Loop Sweater,https://www.ravelry.com/patterns/library/tulip-loop-sweater,Sweater/Jumper,https://files.catbox.moe/8uo1t7.pdf,,
Designer L–P,otherloops,Tulip Loop Rollneck,https://www.ravelry.com/patterns/library/tulip-loop-rollneck,Sweater/Jumper,https://files.catbox.moe/eazdxj.pdf,,
Designer L–P,otherloops,Trio Loop Sweater,https://www.ravelry.com/patterns/library/trio-loop-sweater,Sweater/Jumper,https://files.catbox.moe/t15n2h.pdf,,
Designer L–P,otherloops,Tide Loop Tee,https://www.ravelry.com/patterns/library/tide-loop-tee,Top/Tank/Blouse,https://files.catbox.moe/gf1rpk.pdf,,
Designer L–P,otherloops,Structure Loop Sweater,https://www.ravelry.com/patterns/library/structure-loop-sweater,Sweater/Jumper,https://files.catbox.moe/6zlpv1.pdf,,
Designer L–P,otherloops,Reverse Loop,https://www.ravelry.com/patterns/library/reverse-loop,Sweater/Jumper,,,
Designer L–P,otherloops,Merle Loop Sweater,https://www.ravelry.com/patterns/library/merle-loop-sweater,Sweater/Jumper,https://files.catbox.moe/31w1yf.pdf,,
Designer L–P,otherloops,Lined_Loop_Top,https://www.ravelry.com/patterns/library/linedlooptop,Top/Tank/Blouse,https://files.catbox.moe/tfqdil.pdf,,
Designer L–P,otherloops,Light_Loop_Sweater,https://www.ravelry.com/patterns/library/lightloopsweater,Top/Tank/Blouse,https://files.catbox.moe/jjporl.pdf,,
Designer L–P,otherloops,Lane Loop Tee,https://www.ravelry.com/patterns/library/lane-loop-tee,Top/Tank/Blouse,https://files.catbox.moe/330552.pdf,,
Designer L–P,otherloops,Lacey Loop Tee,https://www.ravelry.com/patterns/library/lacey-loop-tee,Top/Tank/Blouse,https://files.catbox.moe/xrneaa.pdf,,
Designer L–P,otherloops,Lace Loop Sweater,https://www.ravelry.com/patterns/library/lace-loop-sweater,Sweater/Jumper,https://files.catbox.moe/ay4ho7.pdf,,
Designer L–P,otherloops,Johanne Loop Sweater,https://www.ravelry.com/patterns/library/johanne-loop-sweater,Sweater/Jumper,https://files.catbox.moe/8vnq4m.pdf,,
Designer L–P,otherloops,Fall Loop Sweater,https://www.ravelry.com/patterns/library/fall-loop-sweater,Sweater/Jumper,https://files.catbox.moe/3nx2vz.pdf,,
Designer L–P,otherloops,Elevation Loop Sweater,https://www.ravelry.com/patterns/library/elevation-loop-sweater,Sweater/Jumper,https://files.catbox.moe/o8nicy.pdf,,
Designer L–P,otherloops,Drop Loop Top,https://www.ravelry.com/patterns/library/drop-loop-top,Top/Tank/Blouse,https://files.catbox.moe/w84fis.pdf,,
Designer L–P,otherloops,Direction Loop Tee,https://www.ravelry.com/patterns/library/direction-loop-tee,Top/Tank/Blouse,https://files.catbox.moe/kpotlk.pdf,,
Designer L–P,otherloops,Direction Loop Sweater,https://www.ravelry.com/patterns/library/direction-loop-sweater,Sweater/Jumper,https://files.catbox.moe/f1lfim.pdf,,
Designer L–P,otherloops,College Loop Cardigan,https://www.ravelry.com/patterns/library/college-loop-cardigan,Cardigan/Jacket,https://files.catbox.moe/mb97t6.pdf,,
Designer L–P,otherloops,Braidy Loop Sweater,https://www.ravelry.com/patterns/library/braidy-loop-sweater,Sweater/Jumper,https://files.catbox.moe/gg39p1.pdf,,
Designer L–P,otherloops,Braidy Loop Cardigan,https://www.ravelry.com/patterns/library/braidy-loop-cardigan,Cardigan/Jacket,https://files.catbox.moe/ac82db.pdf,,
Designer L–P,ozetta,Winters Pullover,https://www.ravelry.com/patterns/library/winters-pullover,Sweater/Jumper,https://files.catbox.moe/1oj5tw.pdf,,
Designer L–P,ozetta,Traveler's Cardigan,https://www.ravelry.com/patterns/library/travelers-cardigan-2,Cardigan/Jacket,https://files.catbox.moe/vbo1aw.pdf,,
Designer L–P,ozetta,Seaway Pullover,https://www.ravelry.com/patterns/library/seaway-pullover,Sweater/Jumper,https://files.catbox.moe/j19kse.pdf,,
Designer L–P,ozetta,Seasons Sweater,https://www.ravelry.com/patterns/library/seasons-sweater-3,Sweater/Jumper,https://files.catbox.moe/ixop2s.pdf,,
Designer L–P,ozetta,Seasons Cardigan,https://www.ravelry.com/patterns/library/seasons-cardigan-3,Cardigan/Jacket,https://files.catbox.moe/9p9jlh.pdf,,
Designer L–P,ozetta,Salter Beanie,https://www.ravelry.com/patterns/library/salter-beanie,Hat,https://files.catbox.moe/7qiin7.pdf,,
Designer L–P,ozetta,Sadie Sweater,https://www.ravelry.com/patterns/library/sadie-sweater,Sweater/Jumper,https://files.catbox.moe/evgk60.pdf,Sadie_Sweater_-_Ozetta_ENG.pdf,
Designer L–P,ozetta,Roadtripper Tee,https://www.ravelry.com/patterns/library/roadtripper-tee,Top/Tank/Blouse,https://files.catbox.moe/4t0ucb.pdf,,
Designer L–P,ozetta,Roads Sweater,https://www.ravelry.com/patterns/library/roads-sweater,Sweater/Jumper,https://files.catbox.moe/tns3er.pdf,,
Designer L–P,ozetta,Port Sweater,https://www.ravelry.com/patterns/library/port-sweater,Sweater/Jumper,https://files.catbox.moe/lfioxs.pdf,,
Designer L–P,ozetta,Port Jacket,https://www.ravelry.com/patterns/library/port-jacket,Cardigan/Jacket,https://files.catbox.moe/lrtsha.pdf,,
Designer L–P,ozetta,Oversized Seasons Cardigan,https://www.ravelry.com/patterns/library/oversized-seasons-cardigan,Cardigan/Jacket,https://files.catbox.moe/g0z5sa.pdf,,
Designer L–P,ozetta,Natures Cardigan,https://www.ravelry.com/patterns/library/natures-cardigan,Cardigan/Jacket,https://files.catbox.moe/hiny98.pdf,,
Designer L–P,ozetta,Moon Set Tee,https://www.ravelry.com/patterns/library/moon-set-tee,Top/Tank/Blouse,https://files.catbox.moe/do2try.pdf,,
Designer L–P,ozetta,Moon Set Slipover,https://www.ravelry.com/patterns/library/moon-set-slipover,Vest/Slipover,https://files.catbox.moe/gl9d6e.pdf,,
Designer L–P,ozetta,Moon Set Pullover,https://www.ravelry.com/patterns/library/moon-set-pullover,Sweater/Jumper,https://files.catbox.moe/d1q5h7.pdf,,
Designer L–P,ozetta,Miles Shirt Jacket,https://www.ravelry.com/patterns/library/miles-shirt-jacket,Cardigan/Jacket,https://files.catbox.moe/6y5t9r.pdf,,
Designer L–P,ozetta,Lodge Sweater,https://www.ravelry.com/patterns/library/lodge-sweater-2,Sweater/Jumper,https://files.catbox.moe/jnw53c.pdf,,
Designer L–P,ozetta,Lakes V neck Pullover,https://www.ravelry.com/patterns/library/lakes-v-neck-pullover,Sweater/Jumper,https://files.catbox.moe/ugqazm.pdf,,
Designer L–P,ozetta,Lakes Stripe Tee,https://www.ravelry.com/patterns/library/lakes-stripe-tee,Top/Tank/Blouse,https://files.catbox.moe/9le8qi.pdf,,
Designer L–P,ozetta,Lakes Pullover,https://www.ravelry.com/patterns/library/lakes-pullover,Sweater/Jumper,https://files.catbox.moe/l8wi92.pdf,,
Designer L–P,ozetta,Harvest Tee,https://www.ravelry.com/patterns/library/harvest-tee,Top/Tank/Blouse,https://files.catbox.moe/ix9xg2.pdf,,
Designer L–P,ozetta,Great Lakes Pullover,https://www.ravelry.com/patterns/library/great-lakes-pullover,Sweater/Jumper,https://files.catbox.moe/e6hdud.pdf,ENG_Ozetta_GreatLakesPullover.pdf,
Designer L–P,ozetta,Field Day Cardigan,https://www.ravelry.com/patterns/library/field-day-cardigan,Cardigan/Jacket,https://files.catbox.moe/cd38gv.pdf,,
Designer L–P,ozetta,Earth Pullover,https://www.ravelry.com/patterns/library/earth-pullover-2,Sweater/Jumper,https://files.catbox.moe/upqarp.pdf,,
Designer L–P,ozetta,Diana's Bandana,https://www.ravelry.com/patterns/library/dianas-bandana,Neckwear,https://files.catbox.moe/pvgq5q.pdf,,
Designer L–P,ozetta,Constellation Sweater,https://www.ravelry.com/patterns/library/constellation-sweater,Sweater/Jumper,https://files.catbox.moe/hve60t.pdf,,
Designer L–P,ozetta,Clay Sweater,https://www.ravelry.com/patterns/library/clay-sweater-2,Sweater/Jumper,https://files.catbox.moe/xap3cd.pdf,,
Designer L–P,ozetta,Camp Socks,https://www.ravelry.com/patterns/library/camp-socks,Socks,https://files.catbox.moe/myqr2e.pdf,,
Designer L–P,ozetta,Bindle Bag,https://www.ravelry.com/patterns/library/bindle-bag,Other,https://files.catbox.moe/2xdou2.pdf,,
Designer L–P,ozetta,Autumn Tales Shawl,https://www.ravelry.com/patterns/library/autumn-tales-shawl,Neckwear,https://files.catbox.moe/7xam11.pdf,,
Designer L–P,ozetta,Autumn Tales Cowl,https://www.ravelry.com/patterns/library/autumn-tales-cowl,Neckwear,https://files.catbox.moe/5rmut0.pdf,,
Designer L–P,ozetta,Air Tee,https://www.ravelry.com/patterns/library/air-tee,Top/Tank/Blouse,https://files.catbox.moe/53wk0e.pdf,,
Designer L–P,park-williams,Vacation Vest,https://www.ravelry.com/patterns/library/vacation-vest,,https://files.catbox.moe/5ougqh.pdf,,
Designer L–P,park-williams,Tea time sweater,https://www.ravelry.com/patterns/library/tea-time-sweater-131,,https://files.catbox.moe/ljhtm6.pdf,Tea_time_sweater-compressed.pdf,
Designer L–P,park-williams,Sea Breeze Sweater Vest,https://www.ravelry.com/patterns/library/sea-breeze-sweater-vest,"Top/Tank/Blouse,Vest/Slipover",https://files.catbox.moe/cnjiga.pdf,,
Designer L–P,park-williams,Puff Puff Princess Blouse,https://www.ravelry.com/patterns/library/puff-puff-princess-blouse,,https://files.catbox.moe/ne0kio.pdf,,
Designer L–P,park-williams,No Sweat Shirt,https://www.ravelry.com/patterns/library/no-sweat-shirt,Sweater/Jumper,https://files.catbox.moe/fv308q.pdf,,
Designer L–P,park-williams,Knitorious RBG,https://www.ravelry.com/patterns/library/knitorious-rbg,Sweater/Jumper,https://files.catbox.moe/t5z6jd.pdf,,
Designer L–P,park-williams,Ghost Whisperer,https://www.ravelry.com/patterns/library/ghost-whisperer,,https://files.catbox.moe/kjxhze.pdf,,
Designer L–P,park-williams,FishKnet,https://www.ravelry.com/patterns/library/fishknet,Cardigan/Jacket,https://files.catbox.moe/5u168m.pdf,,
Designer L–P,park-williams,Curtsy Collar,https://www.ravelry.com/patterns/library/curtsy-collar,Neckwear,https://files.catbox.moe/v8dzzf.pdf,,
Designer L–P,park-williams,Crumpet Cardigan,https://www.ravelry.com/patterns/library/crumpet-cardigan,Cardigan/Jacket,https://files.catbox.moe/w446g5.pdf,,
Designer L–P,park-williams,Crumpet Camisole,https://www.ravelry.com/patterns/library/cold-shoulder-crop,Top/Tank/Blouse,https://files.catbox.moe/0a955g.pdf,,
Designer L–P,park-williams,Cold Shoulder Crop,https://www.ravelry.com/patterns/library/cold-shoulder-crop,Top/Tank/Blouse,https://files.catbox.moe/9yuvlm.pdf,,
Designer L–P,park-williams,Big Bow Bonnet,https://www.ravelry.com/patterns/library/big-bow-bonnet,Hat,https://files.catbox.moe/q56qzi.pdf,,
Designer L–P,park-williams,Be Mine Blouse,https://www.ravelry.com/patterns/library/be-mine-blouse,Top/Tank/Blouse,https://files.catbox.moe/mgajy0.pdf,,
Designer L–P,park-williams,AquaMarline,https://www.ravelry.com/patterns/library/aquamarline,Sweater/Jumper,https://files.catbox.moe/958znp.pdf,,
Designer L–P,petite-knit,Zipper Sweater Light Junior,https://www.ravelry.com/patterns/library/zipper-sweater-light-junior,Sweater/Jumper,https://files.catbox.moe/jtazwq.pdf,Zipper_Sweater_Light_Junior_ENGLISH.pdf,
Designer L–P,petite-knit,Zipper Neck,https://www.ravelry.com/patterns/library/zipper-neck,Neckwear,,,
Designer L–P,petite-knit,Winter Clutch,https://www.ravelry.com/patterns/library/winter-clutch,Accessory,,,
Designer L–P,petite-knit,Willum's Summer Overalls,https://www.ravelry.com/patterns/library/willums-summer-overalls,Baby/Child,https://files.catbox.moe/7rq713.pdf,,
Designer L–P,petite-knit,Willum's Overalls,https://www.ravelry.com/patterns/library/willums-overalls,Baby/Child,https://files.catbox.moe/nu9j6t.pdf,,
Designer L–P,petite-knit,Wilfred's Sweater,https://www.ravelry.com/patterns/library/wilfreds-sweater,,,,
Designer L–P,petite-knit,Weekend Slipover V-neck,https://www.ravelry.com/patterns/library/weekend-slipover-v-neck,Vest/Slipover,https://files.catbox.moe/0rbcp4.pdf,,
Designer L–P,petite-knit,Weekend Slipover,https://www.ravelry.com/patterns/library/weekend-slipover,Vest/Slipover,https://files.catbox.moe/fzuahr.pdf,,
Designer L–P,petite-knit,Wednesday Sweater,https://www.ravelry.com/patterns/library/wednesday-sweater-2,Sweater/Jumper,,,
Designer L–P,petite-knit,Wave Tee,https://www.ravelry.com/patterns/library/wave-tee,Top/Tank/Blouse,,,
Designer L–P,petite-knit,Vertical Stripes Sweater,https://www.ravelry.com/patterns/library/vertical-stripes-sweater-2,,,,
Designer L–P,petite-knit,Terrazzo Slipover,https://www.ravelry.com/patterns/library/terrazzo-slipover,Vest/Slipover,https://files.catbox.moe/uhsqk0.pdf,,
Designer L–P,petite-knit,Terrazzo Neck Junior,https://www.ravelry.com/patterns/library/terrazzo-neck-junior,Neckwear,https://files.catbox.moe/b0mejt.pdf,Terrazzo_Neck_Junior_by_Petiteknit.pdf,
Designer L–P,petite-knit,Terrazzo Neck,https://www.ravelry.com/patterns/library/terrazzo-neck,Neckwear,https://files.catbox.moe/wos1oh.pdf,,
Designer L–P,petite-knit,Terrazzo Bag,https://www.ravelry.com/patterns/library/terrazzo-bag,Accessory,,,
Designer L–P,petite-knit,Teddy Pants,https://www.ravelry.com/patterns/library/teddy-pants,Baby/Child,https://files.catbox.moe/9m9fq7.pdf,Teddy_Pants_by_PetiteKnit.pdf,
Designer L–P,petite-knit,Teddy Clutch,https://www.ravelry.com/patterns/library/teddy-clutch,Accessory,,,
Designer L–P,petite-knit,Teddy Bear Sweater,https://www.ravelry.com/patterns/library/teddy-bear-sweater-4,Baby/Child,,,
Designer L–P,petite-knit,Technicolor Tote Bag,https://www.ravelry.com/patterns/library/technicolor-tote-bag,Accessory,https://files.catbox.moe/n45qc9.pdf,,
Designer L–P,petite-knit,Technicolor Purse,https://www.ravelry.com/patterns/library/technicolor-purse,Accessory,,,
Designer L–P,petite-knit,Sunday Tee Mini,https://www.ravelry.com/patterns/library/sunday-tee-mini,Baby/Child,https://files.catbox.moe/doi98d.pdf,,
Designer L–P,petite-knit,Sunday Tee,https://www.ravelry.com/patterns/library/sunday-tee,Top/Tank/Blouse,https://files.catbox.moe/x24od3.pdf,,
Designer L–P,petite-knit,Sunday Sweater Junior,https://www.ravelry.com/patterns/library/sunday-sweater-junior,Baby/Child,https://files.catbox.moe/1eas10.pdf,,
Designer L–P,petite-knit,Sunday Sweater - Mohair Edition,https://www.ravelry.com/patterns/library/sunday-sweater---mohair-edition,Sweater/Jumper,https://files.catbox.moe/zqnxxf.pdf,Sunday_Sweater_Mohair_Edition_by_PetiteKnit.pdf,
Designer L–P,petite-knit,Sunday Suit,https://www.ravelry.com/patterns/library/sunday-suit,Baby/Child,https://files.catbox.moe/4ttm9q.pdf,,
Designer L–P,petite-knit,Sunday Collar,https://www.ravelry.com/patterns/library/sunday-collar-2,"Neckwear,Accessory",,,
Designer L–P,petite-knit,Sunday Cardigan Junior,https://www.ravelry.com/patterns/library/sunday-cardigan-junior,Baby/Child,https://files.catbox.moe/b908nh.pdf,,
Designer L–P,petite-knit,Sunday Cardigan,https://www.ravelry.com/patterns/library/sunday-cardigan-4,Cardigan/Jacket,https://files.catbox.moe/hnjarq.pdf,,
Designer L–P,petite-knit,Storm Sweater Man,https://www.ravelry.com/patterns/library/storm-sweater-man,"Man,Sweater/Jumper",,,
Designer L–P,petite-knit,Storm Sweater Junior,https://www.ravelry.com/patterns/library/storm-sweater-junior,Baby/Child,https://files.catbox.moe/2s6ix1.pdf,,
Designer L–P,petite-knit,Storm Sweater Baby,https://www.ravelry.com/patterns/library/storm-sweater-baby,Baby/Child,https://files.catbox.moe/niyxf7.pdf,,
Designer L–P,petite-knit,Stockholm Sweater V-neck,https://www.ravelry.com/patterns/library/stockholm-sweater-v-neck,,https://files.catbox.moe/orv85z.pdf,,
Designer L–P,petite-knit,Stockholm Sweater,https://www.ravelry.com/patterns/library/stockholm-sweater-2,Sweater/Jumper,https://files.catbox.moe/t6g289.pdf,,
Designer L–P,petite-knit,Stockholm Slipover V-neck,https://www.ravelry.com/patterns/library/stockholm-slipover-v-neck,Vest/Slipover,https://files.catbox.moe/a3acc4.pdf,,
Designer L–P,petite-knit,Stockholm Slipover Mini,https://www.ravelry.com/patterns/library/stockholm-slipover-mini,Baby/Child,,,
Designer L–P,petite-knit,Stockholm Slipover Junior,https://www.ravelry.com/patterns/library/stockholm-slipover-junior,Baby/Child,https://files.catbox.moe/mujhhz.pdf,,
Designer L–P,petite-knit,Stockholm Slipover,https://www.ravelry.com/patterns/library/stockholm-slipover,Vest/Slipover,https://files.catbox.moe/v5a096.pdf,,
Designer L–P,petite-knit,Sophie Scarf,https://www.ravelry.com/patterns/library/sophie-scarf-2,Accessory,,,
Designer L–P,petite-knit,Sophie Hood,https://www.ravelry.com/patterns/library/sophie-hood,Neckwear,https://files.catbox.moe/hogjls.pdf,,
Designer L–P,petite-knit,Sille Slipover Mini,https://www.ravelry.com/patterns/library/sille-slipover-mini,Baby/Child,https://files.catbox.moe/h0w2az.pdf,,
Designer L–P,petite-knit,Sille Slipover,https://www.ravelry.com/patterns/library/sille-slipover,Vest/Slipover,https://files.catbox.moe/xofm65.pdf,,
Designer L–P,petite-knit,Sigge's Bib,https://www.ravelry.com/patterns/library/sigges-bib,,https://files.catbox.moe/xlx55r.pdf,,
Designer L–P,petite-knit,Sienna Bag,https://www.ravelry.com/patterns/library/sienna-bag,Accessory,,,
Designer L–P,petite-knit,Sequence Sweater,https://www.ravelry.com/patterns/library/sequence-sweater,Sweater/Jumper,https://files.catbox.moe/kg5ce7.pdf,,
Designer L–P,petite-knit,September Sweater Junior,https://www.ravelry.com/patterns/library/september-sweater-junior,Baby/Child,https://files.catbox.moe/b6k8vz.pdf,,
Designer L–P,petite-knit,September Slipover,https://www.ravelry.com/patterns/library/september-slipover,Vest/Slipover,https://files.catbox.moe/y9r79h.pdf,,
Designer L–P,petite-knit,September Hat,https://www.ravelry.com/patterns/library/september-hat-5,Hat,,,
Designer L–P,petite-knit,Selma's Sleep Suit,https://www.ravelry.com/patterns/library/selmas-sleep-suit,Baby/Child,https://files.catbox.moe/5tuh63.pdf,,
Designer L–P,petite-knit,Seaside Sweater,https://www.ravelry.com/patterns/library/seaside-sweater-5,Baby/Child,,,
Designer L–P,petite-knit,Seaside Set,https://www.ravelry.com/patterns/library/seaside-set-2,Baby/Child,https://files.catbox.moe/4ymdsg.pdf,Seaside_Set_by_PetiteKnit.pdf,
Designer L–P,petite-knit,Scarlet Sweater,https://www.ravelry.com/patterns/library/scarlet-sweater-3,Sweater/Jumper,,,
Designer L–P,petite-knit,Saturday Night Sweater,https://www.ravelry.com/patterns/library/saturday-night-sweater,,,,
Designer L–P,petite-knit,Rigmor's Summer Blouse Junior,https://www.ravelry.com/patterns/library/rigmors-summer-blouse-junior,Baby/Child,https://files.catbox.moe/iav0m2.pdf,,
Designer L–P,petite-knit,Rigmor's Summer Blouse,https://www.ravelry.com/patterns/library/rigmors-summer-blouse,Baby/Child,https://files.catbox.moe/09kxzu.pdf,,https://www.ravelry.com/patterns/library/poppy-tee-3
Designer L–P,petite-knit,Rigmor Tee,https://www.ravelry.com/patterns/library/rigmor-tee,Top/Tank/Blouse,https://files.catbox.moe/qrvptw.pdf,,
Designer L–P,petite-knit,Poppy Tee,https://www.ravelry.com/patterns/library/poppy-tee-3,Top/Tank/Blouse,,,
Designer L–P,petite-knit,PetiteKnit Doll Knits,https://www.ravelry.com/patterns/sources/petiteknit-doll-knits,Other,https://files.catbox.moe/5wu88i.pdf,"Doll_Knits_by_Petiteknit.pdf,Screen_Shot_2018-02-14_at_09.png",
Designer L–P,petite-knit,Novice Slipover,https://www.ravelry.com/patterns/library/novice-slipover,Vest/Slipover,https://files.catbox.moe/yhcdv0.pdf,,
Designer L–P,petite-knit,Novice Cardigan Mini – Mohair Edition,https://www.ravelry.com/patterns/library/novice-cardigan-mini-mohair-edition,Baby/Child,https://files.catbox.moe/47d15x.pdf,,
Designer L–P,petite-knit,Novice Cardigan Mini – Chunky Edition,https://www.ravelry.com/patterns/library/novice-cardigan-mini-chunky-edition,Baby/Child,https://files.catbox.moe/0fhu1r.pdf,,
Designer L–P,petite-knit,November Vest,https://www.ravelry.com/patterns/library/november-vest,Vest/Slipover,https://files.catbox.moe/j5wbo7.pdf,,
Designer L–P,petite-knit,November Neck,https://www.ravelry.com/patterns/library/november-neck,Accessory,,,
Designer L–P,petite-knit,November Balaclava Mini,https://www.ravelry.com/patterns/library/november-balaclava-mini,Baby/Child,https://files.catbox.moe/m8obw3.pdf,,
Designer L–P,petite-knit,North Sea Set,https://www.ravelry.com/patterns/library/north-sea-set,"Neckwear,Hat",https://files.catbox.moe/y6bc9z.pdf,North_Sea_Set2_0_ENGLISH.pdf,
Designer L–P,petite-knit,No Frills Cardigan,https://www.ravelry.com/patterns/library/no-frills-cardigan,Cardigan/Jacket,https://files.catbox.moe/0sdbni.pdf,,
Designer L–P,petite-knit,Monday Sweater Junior,https://www.ravelry.com/patterns/library/monday-sweater-junior,Baby/Child,https://files.catbox.moe/gt7blw.pdf,,
Designer L–P,petite-knit,Monday Sweater,https://www.ravelry.com/patterns/library/monday-sweater-2,Sweater/Jumper,https://files.catbox.moe/yjeho5.pdf,Monday_Sweater_-_PetiteKnit.pdf,
Designer L–P,petite-knit,Monday Suit,https://www.ravelry.com/patterns/library/monday-suit,Baby/Child,https://files.catbox.moe/nqagq9.pdf,,
Designer L–P,petite-knit,Moby Sweater Mini,https://www.ravelry.com/patterns/library/moby-sweater-mini,Baby/Child,https://files.catbox.moe/ocjr68.pdf,,
Designer L–P,petite-knit,Moby Sweater Junior,https://www.ravelry.com/patterns/library/moby-sweater-junior,Sweater/Jumper,,,
Designer L–P,petite-knit,Moby Sweater Baby,https://www.ravelry.com/patterns/library/moby-sweater-baby,Baby/Child,https://files.catbox.moe/pmb2hx.pdf,,
Designer L–P,petite-knit,Moby Slipover Baby,https://www.ravelry.com/patterns/library/moby-slipover-baby,"Baby/Child,Vest/Slipover",https://files.catbox.moe/u2672a.pdf,Moby_Slipover_Baby_by_PetiteKnit.pdf,
Designer L–P,petite-knit,Moby Slipover,https://www.ravelry.com/patterns/library/moby-slipover,Vest/Slipover,,,
Designer L–P,petite-knit,Milla's Summer Suit,https://www.ravelry.com/patterns/library/millas-summer-suit,Baby/Child,,,
Designer L–P,petite-knit,Melange Sweater Junior,https://www.ravelry.com/patterns/library/melange-sweater-junior,Baby/Child,,,
